Analysis_ID,CheckIn_Date_ID,City_ID,Star_Rating,Price_Delta_Bucket,Feature_Parity_Bucket,Total_Opportunities,Wins_Count,Losses_Count,Win_Rate_Pct,Avg_Price_Delta_SAR,Avg_Feature_Parity_Score,Revenue_Impact_SAR
16234,20250928,1,4,Expensive_5_10pct,Medium_50_75pct,159,81,78,51,-47.71,0.73,41271.09
16235,20250928,1,4,Expensive_5_10pct,High_75_90pct,60,45,15,76,-31.83,0.81,86723.28
16236,20250928,1,4,Expensive_5_10pct,Match_90pct+,194,104,90,54,-77.75,0.99,190643.22
16237,20250928,1,4,Expensive_10pct+,Low_0_50pct,476,80,396,17,9.82,0.78,76166.68
16238,20250928,1,4,Expensive_10pct+,Medium_50_75pct,220,35,185,16,-74.26,0.89,22256.62
16239,20250928,1,4,Expensive_10pct+,High_75_90pct,140,44,96,32,-53.27,0.66,72566.0
16240,20250928,1,4,Expensive_10pct+,Match_90pct+,240,108,132,45,31.0,0.71,84645.34
16241,20250928,1,5,Cheaper_10pct+,Low_0_50pct,151,72,79,48,50.11,0.56,124731.11
16242,20250928,1,5,Cheaper_10pct+,Medium_50_75pct,315,81,234,26,96.16,0.65,112387.81
16243,20250928,1,5,Cheaper_10pct+,High_75_90pct,251,173,78,69,-61.62,0.74,279611.21
16244,20250928,1,5,Cheaper_10pct+,Match_90pct+,53,7,46,15,-92.84,0.86,13749.44
16245,20250928,1,5,Cheaper_5_10pct,Low_0_50pct,50,5,45,11,-68.76,0.58,9001.02
16246,20250928,1,5,Cheaper_5_10pct,Medium_50_75pct,290,174,116,60,17.03,0.88,254014.79
16247,20250928,1,5,Cheaper_5_10pct,High_75_90pct,233,172,61,74,-57.76,0.58,303648.55
16248,20250928,1,5,Cheaper_5_10pct,Match_90pct+,367,88,279,24,-13.12,0.81,159194.98
16249,20250928,1,5,Match_5pct,Low_0_50pct,214,111,103,52,-14.23,0.77,88507.38
16250,20250928,1,5,Match_5pct,Medium_50_75pct,104,18,86,18,96.99,0.82,9767.89
16251,20250928,1,5,Match_5pct,High_75_90pct,471,306,165,65,-90.94,0.88,313741.07
16252,20250928,1,5,Match_5pct,Match_90pct+,220,149,71,68,-60.59,0.68,125732.9
16253,20250928,1,5,Expensive_5_10pct,Low_0_50pct,358,196,162,55,-56.62,0.73,299386.91
16254,20250928,1,5,Expensive_5_10pct,Medium_50_75pct,154,93,61,61,-6.09,0.9,95281.72
16255,20250928,1,5,Expensive_5_10pct,High_75_90pct,106,81,25,77,75.53,0.81,131385.16
16256,20250928,1,5,Expensive_5_10pct,Match_90pct+,288,100,188,35,5.74,0.77,84326.15
16257,20250928,1,5,Expensive_10pct+,Low_0_50pct,285,71,214,25,52.19,0.54,47098.16
16258,20250928,1,5,Expensive_10pct+,Medium_50_75pct,270,113,157,42,-68.5,0.96,160490.17
16259,20250928,1,5,Expensive_10pct+,High_75_90pct,117,73,44,63,40.16,0.97,126256.6
16260,20250928,1,5,Expensive_10pct+,Match_90pct+,89,25,64,29,-67.04,0.56,19441.21
16261,20250928,2,3,Cheaper_10pct+,Low_0_50pct,272,168,104,62,47.56,0.82,104310.47
16262,20250928,2,3,Cheaper_10pct+,Medium_50_75pct,414,149,265,36,-39.4,0.8,137017.56
16263,20250928,2,3,Cheaper_10pct+,High_75_90pct,161,49,112,31,-60.03,0.73,67348.59
16264,20250928,2,3,Cheaper_10pct+,Match_90pct+,221,41,180,19,-80.63,0.71,22398.29
16265,20250928,2,3,Cheaper_5_10pct,Low_0_50pct,205,164,41,80,86.27,0.69,185402.79
16266,20250928,2,3,Cheaper_5_10pct,Medium_50_75pct,436,261,175,60,64.9,0.63,209362.47
16267,20250928,2,3,Cheaper_5_10pct,High_75_90pct,460,165,295,36,-94.11,0.54,185356.34
16268,20250928,2,3,Cheaper_5_10pct,Match_90pct+,326,215,111,66,-85.52,0.75,207611.14
16269,20250928,2,3,Match_5pct,Low_0_50pct,233,69,164,30,-93.51,0.68,119977.81
16270,20250928,2,3,Match_5pct,Medium_50_75pct,193,42,151,22,-3.06,0.76,52874.75
16271,20250928,2,3,Match_5pct,High_75_90pct,187,145,42,78,-45.64,0.85,234821.62
16272,20250928,2,3,Match_5pct,Match_90pct+,429,94,335,22,-17.5,0.55,93636.51
16273,20250928,2,3,Expensive_5_10pct,Low_0_50pct,416,253,163,61,-37.27,0.97,333960.69
16274,20250928,2,3,Expensive_5_10pct,Medium_50_75pct,227,83,144,37,21.99,0.84,77961.69
16275,20250928,2,3,Expensive_5_10pct,High_75_90pct,229,98,131,43,-33.95,0.78,58395.18
16276,20250928,2,3,Expensive_5_10pct,Match_90pct+,445,178,267,40,-40.45,0.56,255070.33
16277,20250928,2,3,Expensive_10pct+,Low_0_50pct,420,319,101,76,-21.68,0.65,377244.79
16278,20250928,2,3,Expensive_10pct+,Medium_50_75pct,402,249,153,62,-30.9,0.96,161938.79
16279,20250928,2,3,Expensive_10pct+,High_75_90pct,327,196,131,60,-88.31,0.56,299995.21
16280,20250928,2,3,Expensive_10pct+,Match_90pct+,133,15,118,12,-38.48,0.52,7971.74
16281,20250928,2,4,Cheaper_10pct+,Low_0_50pct,53,41,12,78,-11.12,0.76,55155.12
16282,20250928,2,4,Cheaper_10pct+,Medium_50_75pct,227,29,198,13,44.25,0.52,16737.11
16283,20250928,2,4,Cheaper_10pct+,High_75_90pct,299,137,162,46,56.34,0.93,126017.75
16284,20250928,2,4,Cheaper_10pct+,Match_90pct+,231,53,178,23,70.11,1.0,40520.42
16285,20250928,2,4,Cheaper_5_10pct,Low_0_50pct,243,145,98,60,26.1,0.8,279303.13
16286,20250928,2,4,Cheaper_5_10pct,Medium_50_75pct,147,70,77,48,82.95,0.95,56565.76
16287,20250928,2,4,Cheaper_5_10pct,High_75_90pct,441,224,217,51,-88.29,0.95,234530.13
16288,20250928,2,4,Cheaper_5_10pct,Match_90pct+,127,93,34,74,86.8,0.82,168762.48
16289,20250928,2,4,Match_5pct,Low_0_50pct,441,88,353,20,68.74,0.92,61547.02
16290,20250928,2,4,Match_5pct,Medium_50_75pct,266,117,149,44,22.56,0.99,232420.83
16291,20250928,2,4,Match_5pct,High_75_90pct,386,154,232,40,40.87,0.99,281916.87
16292,20250928,2,4,Match_5pct,Match_90pct+,227,99,128,44,55.58,0.88,183131.72
16293,20250928,2,4,Expensive_5_10pct,Low_0_50pct,185,33,152,18,-91.78,0.83,32217.13
16294,20250928,2,4,Expensive_5_10pct,Medium_50_75pct,457,338,119,74,74.98,0.78,624659.42
16295,20250928,2,4,Expensive_5_10pct,High_75_90pct,148,54,94,37,79.86,0.93,99335.88
16296,20250928,2,4,Expensive_5_10pct,Match_90pct+,288,48,240,17,87.51,0.85,63808.52
16297,20250928,2,4,Expensive_10pct+,Low_0_50pct,147,110,37,75,17.87,0.95,219336.87
16298,20250928,2,4,Expensive_10pct+,Medium_50_75pct,356,263,93,74,-66.46,0.74,400637.96
16299,20250928,2,4,Expensive_10pct+,High_75_90pct,371,55,316,15,-19.62,0.7,95370.36
16300,20250928,2,4,Expensive_10pct+,Match_90pct+,480,331,149,69,97.14,0.96,483702.58
16301,20250928,2,5,Cheaper_10pct+,Low_0_50pct,322,196,126,61,-75.45,0.62,133410.63
16302,20250928,2,5,Cheaper_10pct+,Medium_50_75pct,274,208,66,76,56.91,0.58,214157.28
16303,20250928,2,5,Cheaper_10pct+,High_75_90pct,80,40,40,50,-26.26,0.54,59619.66
16304,20250928,2,5,Cheaper_10pct+,Match_90pct+,164,113,51,69,-48.34,0.92,106580.12
16305,20250928,2,5,Cheaper_5_10pct,Low_0_50pct,444,333,111,75,48.63,0.72,452793.85
16306,20250928,2,5,Cheaper_5_10pct,Medium_50_75pct,439,298,141,68,54.49,0.75,583579.05
16307,20250928,2,5,Cheaper_5_10pct,High_75_90pct,412,90,322,22,26.72,0.76,76988.93
16308,20250928,2,5,Cheaper_5_10pct,Match_90pct+,267,200,67,75,49.11,0.92,256986.01
16309,20250928,2,5,Match_5pct,Low_0_50pct,97,34,63,36,-33.88,0.83,58730.69
16310,20250928,2,5,Match_5pct,Medium_50_75pct,91,58,33,64,8.33,0.61,55301.62
16311,20250928,2,5,Match_5pct,High_75_90pct,403,48,355,12,42.03,0.69,88095.38
16312,20250928,2,5,Match_5pct,Match_90pct+,210,88,122,42,61.32,0.71,57127.98
16313,20250928,2,5,Expensive_5_10pct,Low_0_50pct,290,127,163,44,9.9,0.92,253549.42
16314,20250928,2,5,Expensive_5_10pct,Medium_50_75pct,163,50,113,31,-99.44,0.63,80641.0
16315,20250928,2,5,Expensive_5_10pct,High_75_90pct,134,76,58,57,65.0,0.91,82330.72
16316,20250928,2,5,Expensive_5_10pct,Match_90pct+,58,27,31,47,46.02,0.56,38853.57
16317,20250928,2,5,Expensive_10pct+,Low_0_50pct,254,73,181,29,-63.56,0.51,46022.79
16318,20250928,2,5,Expensive_10pct+,Medium_50_75pct,130,28,102,22,3.16,0.72,28571.56
16319,20250928,2,5,Expensive_10pct+,High_75_90pct,494,375,119,76,-24.59,0.52,322582.06
16320,20250928,2,5,Expensive_10pct+,Match_90pct+,166,127,39,77,83.8,0.59,249386.72
16321,20250928,3,3,Cheaper_10pct+,Low_0_50pct,186,143,43,77,92.6,0.87,209641.42
16322,20250928,3,3,Cheaper_10pct+,Medium_50_75pct,309,151,158,49,30.94,0.54,253529.64
16323,20250928,3,3,Cheaper_10pct+,High_75_90pct,130,57,73,44,75.71,0.69,47829.91
16324,20250928,3,3,Cheaper_10pct+,Match_90pct+,189,60,129,32,-76.33,0.65,112717.7
16325,20250928,3,3,Cheaper_5_10pct,Low_0_50pct,121,33,88,28,-60.03,0.87,25565.2
16326,20250928,3,3,Cheaper_5_10pct,Medium_50_75pct,155,38,117,25,-63.03,0.78,27077.92
16327,20250928,3,3,Cheaper_5_10pct,High_75_90pct,178,56,122,32,-1.86,0.52,109925.73
16328,20250928,3,3,Cheaper_5_10pct,Match_90pct+,301,81,220,27,-64.56,0.87,137217.91
16329,20250928,3,3,Match_5pct,Low_0_50pct,296,180,116,61,84.96,0.84,106298.88
16330,20250928,3,3,Match_5pct,Medium_50_75pct,100,49,51,49,32.24,0.6,33860.58
16331,20250928,3,3,Match_5pct,High_75_90pct,118,14,104,12,-52.8,0.86,18359.16
16332,20250928,3,3,Match_5pct,Match_90pct+,240,156,84,65,-91.11,0.51,285583.89
16333,20250928,3,3,Expensive_5_10pct,Low_0_50pct,145,36,109,25,20.46,0.69,61307.61
16334,20250928,3,3,Expensive_5_10pct,Medium_50_75pct,500,185,315,37,-26.33,0.66,214173.37
16335,20250928,3,3,Expensive_5_10pct,High_75_90pct,253,40,213,16,-18.42,0.59,36392.72
16336,20250928,3,3,Expensive_5_10pct,Match_90pct+,74,28,46,39,-48.13,0.8,37256.88
16337,20250928,3,3,Expensive_10pct+,Low_0_50pct,60,40,20,68,49.01,0.76,33434.24
16338,20250928,3,3,Expensive_10pct+,Medium_50_75pct,369,136,233,37,20.28,0.73,108507.43
16339,20250928,3,3,Expensive_10pct+,High_75_90pct,83,43,40,53,-31.01,0.52,31238.76
16340,20250928,3,3,Expensive_10pct+,Match_90pct+,178,64,114,36,-70.65,0.59,114863.58
16341,20250928,3,4,Cheaper_10pct+,Low_0_50pct,415,174,241,42,-21.45,0.55,134100.06
16342,20250928,3,4,Cheaper_10pct+,Medium_50_75pct,264,47,217,18,-2.46,0.68,51850.74
16343,20250928,3,4,Cheaper_10pct+,High_75_90pct,104,46,58,45,20.68,0.78,80190.53
16344,20250928,3,4,Cheaper_10pct+,Match_90pct+,200,86,114,43,66.2,0.59,52291.63
16345,20250928,3,4,Cheaper_5_10pct,Low_0_50pct,224,80,144,36,-55.51,0.87,125733.52
16346,20250928,3,4,Cheaper_5_10pct,Medium_50_75pct,79,10,69,13,99.64,0.83,19316.18
16347,20250928,3,4,Cheaper_5_10pct,High_75_90pct,213,138,75,65,80.35,0.55,209426.19
16348,20250928,3,4,Cheaper_5_10pct,Match_90pct+,67,51,16,77,-54.45,0.7,41463.32
16349,20250928,3,4,Match_5pct,Low_0_50pct,488,58,430,12,-49.6,0.95,102861.03
16350,20250928,3,4,Match_5pct,Medium_50_75pct,398,47,351,12,97.31,0.75,28643.67
16351,20250928,3,4,Match_5pct,High_75_90pct,50,36,14,73,-78.14,0.51,43259.01
16352,20250928,3,4,Match_5pct,Match_90pct+,390,261,129,67,92.6,0.72,332748.69
16353,20250928,3,4,Expensive_5_10pct,Low_0_50pct,130,85,45,66,-11.19,0.81,169954.01
16354,20250928,3,4,Expensive_5_10pct,Medium_50_75pct,472,70,402,15,-35.26,0.88,137268.82
16355,20250928,3,4,Expensive_5_10pct,High_75_90pct,74,8,66,11,53.36,0.58,5650.21
16356,20250928,3,4,Expensive_5_10pct,Match_90pct+,458,64,394,14,57.49,0.84,78895.92
16357,20250928,3,4,Expensive_10pct+,Low_0_50pct,149,17,132,12,92.23,0.67,28189.26
16358,20250928,3,4,Expensive_10pct+,Medium_50_75pct,348,167,181,48,-98.01,0.79,304560.73
16359,20250928,3,4,Expensive_10pct+,High_75_90pct,251,120,131,48,-98.76,0.92,118496.64
16360,20250928,3,4,Expensive_10pct+,Match_90pct+,295,35,260,12,-56.99,0.65,68921.36
16361,20250928,3,5,Cheaper_10pct+,Low_0_50pct,344,127,217,37,0.25,0.74,178364.78
16362,20250928,3,5,Cheaper_10pct+,Medium_50_75pct,85,38,47,45,-96.34,0.67,46963.86
16363,20250928,3,5,Cheaper_10pct+,High_75_90pct,94,34,60,37,94.07,0.69,61973.81
16364,20250928,3,5,Cheaper_10pct+,Match_90pct+,166,61,105,37,-32.12,0.63,94656.72
16365,20250928,3,5,Cheaper_5_10pct,Low_0_50pct,348,233,115,67,-81.39,0.98,155645.53
16366,20250928,3,5,Cheaper_5_10pct,Medium_50_75pct,464,329,135,71,-90.56,0.87,507784.26
16367,20250928,3,5,Cheaper_5_10pct,High_75_90pct,88,12,76,14,20.2,0.61,7722.99
16368,20250928,3,5,Cheaper_5_10pct,Match_90pct+,356,42,314,12,-60.16,0.88,24537.97
16369,20250928,3,5,Match_5pct,Low_0_50pct,220,90,130,41,-7.44,1.0,166949.23
16370,20250928,3,5,Match_5pct,Medium_50_75pct,319,63,256,20,73.04,0.88,100313.15
16371,20250928,3,5,Match_5pct,High_75_90pct,211,164,47,78,-48.56,0.9,207418.03
16372,20250928,3,5,Match_5pct,Match_90pct+,466,265,201,57,-71.69,0.75,161332.03
16373,20250928,3,5,Expensive_5_10pct,Low_0_50pct,202,46,156,23,-76.71,0.94,24993.51
16374,20250928,3,5,Expensive_5_10pct,Medium_50_75pct,307,159,148,52,96.28,0.71,147741.51
16375,20250928,3,5,Expensive_5_10pct,High_75_90pct,444,164,280,37,-29.41,0.83,144690.37
16376,20250928,3,5,Expensive_5_10pct,Match_90pct+,54,19,35,36,-63.12,0.75,33120.01
16377,20250928,3,5,Expensive_10pct+,Low_0_50pct,425,250,175,59,-18.59,0.95,424470.76
16378,20250928,3,5,Expensive_10pct+,Medium_50_75pct,86,43,43,51,80.39,0.93,72241.47
16379,20250928,3,5,Expensive_10pct+,High_75_90pct,171,35,136,21,-74.51,0.99,62215.37
16380,20250928,3,5,Expensive_10pct+,Match_90pct+,154,75,79,49,-61.22,0.82,144078.29
16381,20251005,1,3,Cheaper_10pct+,Low_0_50pct,389,70,319,18,56.57,0.87,70895.54
16382,20251005,1,3,Cheaper_10pct+,Medium_50_75pct,499,244,255,49,-48.74,0.92,364303.96
16383,20251005,1,3,Cheaper_10pct+,High_75_90pct,457,95,362,21,65.14,0.81,173537.96
16384,20251005,1,3,Cheaper_10pct+,Match_90pct+,434,156,278,36,24.82,0.95,85354.54
16385,20251005,1,3,Cheaper_5_10pct,Low_0_50pct,137,21,116,16,-73.11,0.67,37261.87
16386,20251005,1,3,Cheaper_5_10pct,Medium_50_75pct,152,47,105,31,83.97,0.82,54164.68
16387,20251005,1,3,Cheaper_5_10pct,High_75_90pct,78,8,70,11,32.03,0.64,14394.25
16388,20251005,1,3,Cheaper_5_10pct,Match_90pct+,151,80,71,53,48.52,0.88,53553.39
16389,20251005,1,3,Match_5pct,Low_0_50pct,375,232,143,62,-6.58,0.89,331701.13
16390,20251005,1,3,Match_5pct,Medium_50_75pct,187,82,105,44,-73.69,0.58,149499.14
16391,20251005,1,3,Match_5pct,High_75_90pct,301,240,61,80,-96.59,0.79,141564.79
16392,20251005,1,3,Match_5pct,Match_90pct+,390,222,168,57,-30.06,0.68,354019.05
16393,20251005,1,3,Expensive_5_10pct,Low_0_50pct,109,56,53,52,3.5,0.8,88632.53
16394,20251005,1,3,Expensive_5_10pct,Medium_50_75pct,269,69,200,26,-80.01,0.84,96053.86
16395,20251005,1,3,Expensive_5_10pct,High_75_90pct,190,49,141,26,-36.95,0.7,80112.23
16396,20251005,1,3,Expensive_5_10pct,Match_90pct+,183,122,61,67,7.91,0.85,171488.78
16397,20251005,1,3,Expensive_10pct+,Low_0_50pct,496,54,442,11,-64.54,0.6,41216.73
16398,20251005,1,3,Expensive_10pct+,Medium_50_75pct,183,117,66,64,-53.17,0.71,101941.99
16399,20251005,1,3,Expensive_10pct+,High_75_90pct,214,154,60,72,-57.42,0.57,231030.81
16400,20251005,1,3,Expensive_10pct+,Match_90pct+,77,11,66,15,26.67,0.8,8407.75
16401,20251005,1,4,Cheaper_10pct+,Low_0_50pct,283,169,114,60,-77.07,0.61,106417.18
16402,20251005,1,4,Cheaper_10pct+,Medium_50_75pct,174,78,96,45,93.74,0.9,155233.94
16403,20251005,1,4,Cheaper_10pct+,High_75_90pct,267,189,78,71,35.9,0.88,264362.11
16404,20251005,1,4,Cheaper_10pct+,Match_90pct+,106,41,65,39,-81.6,0.93,60394.93
16405,20251005,1,4,Cheaper_5_10pct,Low_0_50pct,294,38,256,13,97.44,0.81,65838.94
16406,20251005,1,4,Cheaper_5_10pct,Medium_50_75pct,401,52,349,13,-23.38,0.9,86609.92
16407,20251005,1,4,Cheaper_5_10pct,High_75_90pct,141,57,84,41,-4.21,0.91,60294.91
16408,20251005,1,4,Cheaper_5_10pct,Match_90pct+,121,56,65,47,8.29,0.55,42881.18
16409,20251005,1,4,Match_5pct,Low_0_50pct,281,185,96,66,3.37,0.53,296280.99
16410,20251005,1,4,Match_5pct,Medium_50_75pct,477,85,392,18,-74.23,0.78,152202.65
16411,20251005,1,4,Match_5pct,High_75_90pct,161,74,87,46,17.34,0.79,105192.64
16412,20251005,1,4,Match_5pct,Match_90pct+,260,111,149,43,53.16,0.81,208999.34
16413,20251005,1,4,Expensive_5_10pct,Low_0_50pct,323,245,78,76,35.54,0.93,182814.21
16414,20251005,1,4,Expensive_5_10pct,Medium_50_75pct,308,144,164,47,-3.58,0.8,161856.53
16415,20251005,1,4,Expensive_5_10pct,High_75_90pct,84,20,64,24,25.97,0.61,33247.12
16416,20251005,1,4,Expensive_5_10pct,Match_90pct+,339,74,265,22,48.39,0.9,136978.75
16417,20251005,1,4,Expensive_10pct+,Low_0_50pct,349,177,172,51,74.45,0.95,298298.87
16418,20251005,1,4,Expensive_10pct+,Medium_50_75pct,241,171,70,71,-25.21,0.78,329405.48
16419,20251005,1,4,Expensive_10pct+,High_75_90pct,419,284,135,68,64.91,0.81,518334.29
16420,20251005,1,4,Expensive_10pct+,Match_90pct+,357,92,265,26,-51.84,0.62,97655.24
16421,20251005,1,5,Cheaper_10pct+,Low_0_50pct,73,45,28,63,53.98,0.9,84477.67
16422,20251005,1,5,Cheaper_10pct+,Medium_50_75pct,157,125,32,80,-73.11,0.73,81200.03
16423,20251005,1,5,Cheaper_10pct+,High_75_90pct,353,236,117,67,-84.36,0.65,461631.71
16424,20251005,1,5,Cheaper_10pct+,Match_90pct+,179,121,58,68,38.52,0.99,64873.75
16425,20251005,1,5,Cheaper_5_10pct,Low_0_50pct,421,315,106,75,-35.71,0.7,520135.19
16426,20251005,1,5,Cheaper_5_10pct,Medium_50_75pct,261,127,134,49,-11.82,0.73,249950.77
16427,20251005,1,5,Cheaper_5_10pct,High_75_90pct,435,269,166,62,83.45,0.62,410152.78
16428,20251005,1,5,Cheaper_5_10pct,Match_90pct+,268,96,172,36,-60.81,0.76,67266.13
16429,20251005,1,5,Match_5pct,Low_0_50pct,183,131,52,72,-80.16,0.6,222668.79
16430,20251005,1,5,Match_5pct,Medium_50_75pct,243,31,212,13,77.21,0.92,40050.61
16431,20251005,1,5,Match_5pct,High_75_90pct,322,251,71,78,-4.52,0.53,128306.6
16432,20251005,1,5,Match_5pct,Match_90pct+,261,200,61,77,-97.5,0.88,375992.7
16433,20251005,1,5,Expensive_5_10pct,Low_0_50pct,496,153,343,31,91.9,0.52,204013.49
16434,20251005,1,5,Expensive_5_10pct,Medium_50_75pct,277,199,78,72,89.09,0.51,105782.97
16435,20251005,1,5,Expensive_5_10pct,High_75_90pct,377,105,272,28,-51.8,0.78,86800.48
16436,20251005,1,5,Expensive_5_10pct,Match_90pct+,158,90,68,57,-34.6,0.68,175294.56
16437,20251005,1,5,Expensive_10pct+,Low_0_50pct,417,200,217,48,-71.91,0.54,381639.26
16438,20251005,1,5,Expensive_10pct+,Medium_50_75pct,469,365,104,78,54.61,0.96,402546.91
16439,20251005,1,5,Expensive_10pct+,High_75_90pct,462,124,338,27,18.22,0.82,93252.39
16440,20251005,1,5,Expensive_10pct+,Match_90pct+,287,203,84,71,27.16,0.68,132587.8
16441,20251005,2,3,Cheaper_10pct+,Low_0_50pct,181,83,98,46,46.19,0.96,118714.07
16442,20251005,2,3,Cheaper_10pct+,Medium_50_75pct,173,24,149,14,-96.42,0.51,39524.41
16443,20251005,2,3,Cheaper_10pct+,High_75_90pct,389,147,242,38,46.08,0.91,130295.37
16444,20251005,2,3,Cheaper_10pct+,Match_90pct+,315,81,234,26,-57.74,0.53,149210.99
16445,20251005,2,3,Cheaper_5_10pct,Low_0_50pct,273,150,123,55,-48.45,0.91,131877.2
16446,20251005,2,3,Cheaper_5_10pct,Medium_50_75pct,328,55,273,17,-79.49,0.82,79399.45
16447,20251005,2,3,Cheaper_5_10pct,High_75_90pct,145,37,108,26,79.01,0.91,69638.71
16448,20251005,2,3,Cheaper_5_10pct,Match_90pct+,278,102,176,37,-26.13,0.78,58470.57
16449,20251005,2,3,Match_5pct,Low_0_50pct,375,165,210,44,62.54,0.53,313108.38
16450,20251005,2,3,Match_5pct,Medium_50_75pct,405,101,304,25,-94.34,0.98,201666.84
16451,20251005,2,3,Match_5pct,High_75_90pct,187,57,130,31,34.32,0.76,58943.15
16452,20251005,2,3,Match_5pct,Match_90pct+,156,81,75,52,7.77,0.84,150266.19
16453,20251005,2,3,Expensive_5_10pct,Low_0_50pct,61,42,19,69,80.65,0.64,42739.45
16454,20251005,2,3,Expensive_5_10pct,Medium_50_75pct,129,24,105,19,26.74,0.7,25670.67
16455,20251005,2,3,Expensive_5_10pct,High_75_90pct,167,73,94,44,99.17,0.99,91825.9
16456,20251005,2,3,Expensive_5_10pct,Match_90pct+,245,24,221,10,-35.92,0.77,34640.69
16457,20251005,2,3,Expensive_10pct+,Low_0_50pct,196,98,98,50,50.57,0.72,140195.96
16458,20251005,2,3,Expensive_10pct+,Medium_50_75pct,400,40,360,10,-57.7,0.99,33015.02
16459,20251005,2,3,Expensive_10pct+,High_75_90pct,50,30,20,60,-79.18,0.81,29793.13
16460,20251005,2,3,Expensive_10pct+,Match_90pct+,104,76,28,74,45.75,0.97,145345.25
16461,20251005,2,4,Cheaper_10pct+,Low_0_50pct,432,168,264,39,-17.87,0.68,89205.77
16462,20251005,2,4,Cheaper_10pct+,Medium_50_75pct,416,183,233,44,-71.88,0.98,202888.15
16463,20251005,2,4,Cheaper_10pct+,High_75_90pct,401,104,297,26,-70.71,0.58,174072.72
16464,20251005,2,4,Cheaper_10pct+,Match_90pct+,209,87,122,42,-83.63,0.91,121499.98
16465,20251005,2,4,Cheaper_5_10pct,Low_0_50pct,147,55,92,38,8.67,0.92,100670.63
16466,20251005,2,4,Cheaper_5_10pct,Medium_50_75pct,104,81,23,78,-16.38,0.78,139570.58
16467,20251005,2,4,Cheaper_5_10pct,High_75_90pct,127,73,54,58,27.64,0.51,48619.79
16468,20251005,2,4,Cheaper_5_10pct,Match_90pct+,422,177,245,42,40.99,0.82,210675.3
16469,20251005,2,4,Match_5pct,Low_0_50pct,369,217,152,59,36.87,0.6,140699.72
16470,20251005,2,4,Match_5pct,Medium_50_75pct,301,63,238,21,51.09,0.94,98047.53
16471,20251005,2,4,Match_5pct,High_75_90pct,187,130,57,70,-64.71,0.79,244664.99
16472,20251005,2,4,Match_5pct,Match_90pct+,493,231,262,47,-9.38,0.82,306015.28
16473,20251005,2,4,Expensive_5_10pct,Low_0_50pct,354,49,305,14,-16.91,0.75,80371.81
16474,20251005,2,4,Expensive_5_10pct,Medium_50_75pct,257,154,103,60,-11.76,0.51,244602.09
16475,20251005,2,4,Expensive_5_10pct,High_75_90pct,401,284,117,71,80.39,0.94,538294.69
16476,20251005,2,4,Expensive_5_10pct,Match_90pct+,104,60,44,58,-98.31,0.61,101038.48
16477,20251005,2,4,Expensive_10pct+,Low_0_50pct,399,227,172,57,57.22,0.77,147588.12
16478,20251005,2,4,Expensive_10pct+,Medium_50_75pct,203,162,41,80,-14.74,0.79,191296.55
16479,20251005,2,4,Expensive_10pct+,High_75_90pct,148,75,73,51,80.62,0.8,142565.2
16480,20251005,2,4,Expensive_10pct+,Match_90pct+,310,213,97,69,-19.06,0.84,132974.24
16481,20251005,2,5,Cheaper_10pct+,Low_0_50pct,320,70,250,22,42.71,0.76,57607.25
16482,20251005,2,5,Cheaper_10pct+,Medium_50_75pct,135,58,77,43,68.21,0.98,106032.19
16483,20251005,2,5,Cheaper_10pct+,High_75_90pct,362,282,80,78,82.43,0.67,443419.21
16484,20251005,2,5,Cheaper_10pct+,Match_90pct+,394,157,237,40,23.59,0.63,97911.9
16485,20251005,2,5,Cheaper_5_10pct,Low_0_50pct,318,149,169,47,48.15,0.61,100047.05
16486,20251005,2,5,Cheaper_5_10pct,Medium_50_75pct,64,33,31,52,-43.38,0.58,58856.77
16487,20251005,2,5,Cheaper_5_10pct,High_75_90pct,474,289,185,61,28.83,0.78,195131.91
16488,20251005,2,5,Cheaper_5_10pct,Match_90pct+,307,193,114,63,-14.84,0.64,242126.63
16489,20251005,2,5,Match_5pct,Low_0_50pct,130,101,29,78,29.23,0.53,148133.72
16490,20251005,2,5,Match_5pct,Medium_50_75pct,494,296,198,60,-69.09,0.6,530249.0
16491,20251005,2,5,Match_5pct,High_75_90pct,320,176,144,55,34.28,0.61,298793.6
16492,20251005,2,5,Match_5pct,Match_90pct+,71,11,60,16,-33.7,0.6,12016.73
16493,20251005,2,5,Expensive_5_10pct,Low_0_50pct,135,79,56,59,26.61,0.65,47158.76
16494,20251005,2,5,Expensive_5_10pct,Medium_50_75pct,189,139,50,74,18.59,0.69,234205.95
16495,20251005,2,5,Expensive_5_10pct,High_75_90pct,355,173,182,49,-7.67,0.85,221815.23
16496,20251005,2,5,Expensive_5_10pct,Match_90pct+,416,324,92,78,18.33,0.9,221515.72
16497,20251005,2,5,Expensive_10pct+,Low_0_50pct,77,26,51,34,60.02,0.65,29897.5
16498,20251005,2,5,Expensive_10pct+,Medium_50_75pct,336,60,276,18,-14.15,0.64,117058.29
16499,20251005,2,5,Expensive_10pct+,High_75_90pct,94,33,61,36,-58.33,0.57,31615.89
16500,20251005,2,5,Expensive_10pct+,Match_90pct+,499,284,215,57,-8.1,0.72,282932.99
16501,20251005,3,3,Cheaper_10pct+,Low_0_50pct,244,80,164,33,29.84,0.52,64754.24
16502,20251005,3,3,Cheaper_10pct+,Medium_50_75pct,275,145,130,53,-80.84,0.74,223398.05
